Sochor Jim, UC Davis, hc, [1970, 1988]
Sochor Jim, Scottish Claymores (OC), oc, [1996, 1998]
Solich Frank, Holy Name HS (NE), hc, [1966, 1967]
Solich Frank, Lincoln Southeast HS (NE), hc, [1968, 1978]
Solich Frank, Nebraska (freshman), hc, [1979, 1982]
Solich Frank, Nebraska (RB), rb, [1983, 1997]
Solich Frank, Nebraska, hc, [1998, 2003]
Solich Frank, Ohio, hc, [2005, -1]
Solomonson Earle, Richfield HS (MN) (assistant), ga, [1970, 1970]
Solomonson Earle, Park Center HS (MN), hc, [1970, 1970]
Solomonson Earle, North Dakota State (assistant), ga, [1979, 1984]
Solomonson Earle, North Dakota State, hc, [1985, 1986]
Solomonson Earle, Montana State, hc, [1987, 1991]
Souers Jerome, Western Washington (DC/DB), dc, [1984, 1984]
Souers Jerome, Portland State (RB), rb, [1985, 1985]
Souers Jerome, Montana (DB), db, [1986, 1988]
Souers Jerome, Montana (DC/DB), dc, [1989, 1997]
Souers Jerome, Northern Arizona, hc, [1998, -1]
Spack Brock, Purdue (GA), ga, [1984, 1985]
Spack Brock, Wabash (AST), hc, [1986, 1986]
Spack Brock, Eastern Illinois (AST), hc, [1987, 1990]
Spack Brock, Purdue (DB), db, [1991, 1994]
Spack Brock, Wyoming (DC), dc, [1995, 1996]
Spack Brock, Purdue (DC), dc, [1997, 2008]
Spack Brock, Illinois State, hc, [2009, -1]
Spangler Tommy, Georgia (GA), ga, [1985, 1986]
Spangler Tommy, Georgia Southern (DB), db, [1987, 1989]
Spangler Tommy, Georgia Southern (Co-DC), dc, [1990, 1991]
Spangler Tommy, Georgia Southern (DC), dc, [1992, 1996]
Spangler Tommy, Presbyterian (DC/Asst. HC), dc, [1997, 2000]
Spangler Tommy, Presbyterian, hc, [2001, 2006]
Spangler Tommy, Louisiana Tech (DC), dc, [2007, 2012]
Spangler Tommy, Presbyterian (DC), dc, [2013, -1]
Sparano Tony, University of New Haven, hc, [1984, 1987]
Sparano Tony, (Offensive Line), hc, [-1, -1]
Sparano Tony, Boston University, hc, [1988, 1988]
Sparano Tony, (Offensive Line), hc, [-1, -1]
Sparano Tony, Boston University, hc, [1989, 1993]
Sparano Tony, (Offensive Coordinator), hc, [-1, -1]
Sparano Tony, University of New Haven, hc, [1994, 1998]
Sparano Tony, (Head Coach), hc, [-1, -1]
Sparano Tony, Cleveland Browns, hc, [1999, 1999]
Sparano Tony, (Offensive Quality Control), hc, [-1, -1]
Sparano Tony, Cleveland Browns, hc, [2000, 2000]
Sparano Tony, (Offensive Line), hc, [-1, -1]
Sparano Tony, Washington Redskins, hc, [2001, 2001]
Sparano Tony, (Tight Ends), hc, [-1, -1]
Sparano Tony, Jacksonville Jaguars, hc, [2002, 2002]
Sparano Tony, (Tight Ends), hc, [-1, -1]
Sparano Tony, Dallas Cowboys, hc, [2003, 2004]
Sparano Tony, (Tight Ends), hc, [-1, -1]
Sparano Tony, Dallas Cowboys, hc, [2005, 2006]
Sparano Tony, (Offensive Line/Running Game Coordinator), hc, [-1, -1]
Sparano Tony, Dallas Cowboys, hc, [-1, -1]
Sparano Tony, (Asst. Head Coach/Offensive Line), hc, [2007, 2007]
Sparano Tony, Miami Dolphins, hc, [-1, -1]
Sparano Tony, (Head Coach), hc, [2008, 2011]
Sparano Tony, New York Jets, hc, [-1, -1]
Sparano Tony, (Offensive Coordinator), hc, [2012, 2012]
Sparano Tony, Oakland Raiders, hc, [-1, -1]
Sparano Tony, (Asst. Head Coach/Offensive Line), hc, [2013, 2014]
Sparano Tony, (Interim Head Coach), hc, [-1, -1]
Sparano Tony, (Interim Head Coach), hc, [2014, -1]
Sparks Ken, Farragut HS (TN), hc, [1977, 1979]
Sparks Ken, CarsonNewman, hc, [1980, -1]
Spaziani Frank, Penn State (GA), ga, [1969, 1969]
Spaziani Frank, Navy (TE/OT), hc, [1975, 1977]
Spaziani Frank, Navy (DB), db, [1977, 1981]
Spaziani Frank, Virginia (DB), db, [1982, 1985]
Spaziani Frank, Virginia (DB/DC), db, [1985, 1991]
Spaziani Frank, Winnipeg Blue Bombers (DC), dc, [1992, 1993]
Spaziani Frank, Calgary Stampeders (DC), dc, [1994, 1996]
Spaziani Frank, Boston College (RB), rb, [1997, 1998]
Spaziani Frank, Boston College (DC), dc, [1999, 2008]
Spaziani Frank, Boston College, hc, [2009, 2012]
Spears Melvin, Casa Grande Union H.S. (DC), dc, [1992, 1994]
Spears Melvin, Morgan State (DC), dc, [1995, 1997]
Spears Melvin, Grambling State (OC), oc, [1998, 2003]
Spears Melvin, Grambling State, hc, [2004, 2006]
Spears Melvin, Texas Southern (WR), wr, [2008, 2008]
Spears Melvin, Texas Southern (RB), rb, [2009, 2009]
Spears Melvin, Alabama State (OC), oc, [2010, 2010]
Spears Melvin, Alcorn State, hc, [2011, -1]
Speckman Mark, Willamette (OC), oc, [1995, 1997]
Speckman Mark, Willamette, hc, [1998, 2011]
Speckman Mark, Menlo, hc, [2012, -1]
Speir Mark, Western Carolina (RB), rb, [1991, 1993]
Speir Mark, Western Carolina (OLB), ol, [1994, 1994]
Speir Mark, Western Carolina (DL), dl, [1995, 1996]
Speir Mark, Presbyterian (DL), dl, [1997, 1999]
Speir Mark, Elon (RB/ST), rb, [2000, 2001]
Speir Mark, Elon (DL), dl, [2002, 2002]
Speir Mark, Appalachian State (RB), rb, [2003, 2004]
Speir Mark, Appalachian State (DL), dl, [2005, 2009]
Speir Mark, Appalachian State (DE), dl, [2009, 2010]
Speir Mark, Appalachian State (ILB), hc, [2011, 2011]
Speir Mark, Western Carolina, hc, [2012, -1]
Sperbeck Marshall, Foothill JC (QB/WR), qb, [1985, 1985]
Sperbeck Marshall, Foothill JC (OC), oc, [1986, 1991]
Sperbeck Marshall, Foothill JC, hc, [1992, 2006]
Sperbeck Marshall, Sacramento State, hc, [2007, 2013]
Spoo Bob, Wisconsin (QB), qb, [1973, 1977]
Spoo Bob, Purdue (QB), qb, [1978, 1986]
Spoo Bob, Eastern Illinois, hc, [1987, 2011]
Springston Mike, West Virginia Tech, hc, [1999, 2002]
Springston Mike, Charleston (WV), hc, [2003, 2004]
Springston Mike, Eastern Kentucky (OC), hc, [2008, 2010]
Springston Mike, Walkertown HS (NC), hc, [2011, -1]
Spurrier Steve, Florida (QB), qb, [1978, 1978]
Spurrier Steve, Georgia Tech (QB), qb, [1979, 1979]
Spurrier Steve, Duke (OC), oc, [1980, 1982]
Spurrier Steve, Tampa Bay Bandits, hc, [1983, 1985]
Spurrier Steve, Duke, hc, [1987, 1989]
Spurrier Steve, Florida, hc, [1990, 2001]
Spurrier Steve, Washington Redskins, hc, [2002, 2003]
Spurrier Steve, South Carolina, hc, [2005, -1]
Stallings Gene, Alabama (def. assistant), dl, [1958, 1964]
Stallings Gene, Texas A&M, hc, [1965, 1971]
Stallings Gene, Dallas Cowboys (DB), db, [1972, 1985]
Stallings Gene, St. Louis/Phoenix Cardinals, hc, [1986, 1989]
Stallings Gene, Alabama, hc, [1990, 1996]
Stearns Howard, Eastern New Mexico, hc, [1992, 1993]
Steele Dale, A.C. Flora HS (SC) (AC), db, [1976, 1976]
Steele Dale, Ball State (GA/OL), ga, [1977, 1977]
Steele Dale, Wisconsin (assistant OL), ga, [1978, 1978]
Steele Dale, Wisconsin (OE), hc, [1979, 1979]
Steele Dale, Tulane (assistant OL), ga, [1980, 1980]
Steele Dale, Tulane (TE/K), hc, [1981, 1981]
Steele Dale, Tulane (TE/RC), hc, [1982, 1982]
Steele Dale, St. Charles HS (LA) (AC), hc, [1983, 1983]
Steele Dale, Wichita State (OLB), ol, [1984, 1984]
Steele Dale, Wichita State (TE), hc, [1985, 1986]
Steele Dale, Kansas State (TE/ST), hc, [1987, 1987]
Steele Dale, Kansas State (WR), wr, [1988, 1988]
Steele Dale, East Carolina (WR), wr, [1989, 1990]
Steele Dale, East Carolina (WR/RC), wr, [1991, 1993]
Steele Dale, East Carolina (AHC), hc, [1994, 1994]
Steele Dale, Northern Nash HS (NC), hc, [1995, 1998]
Steele Dale, Baylor (WR/RC), wr, [1999, 2002]
Steele Dale, E. Tennessee State (AHC/WR), hc, [2003, 2003]
Steele Dale, Elon (AHC/RB), hc, [2004, 2006]
Steele Dale, Campbell, hc, [2008, 2012]
Steele Kevin, Tennessee (GA), ga, [1980, 1981]
Steele Kevin, Tennessee (OLB), ol, [1982, 1982]
Steele Kevin, New Mexico State (LB), lb, [1983, 1983]
Steele Kevin, Oklahoma State (LB/TE), lb, [1984, 1986]
Steele Kevin, Tennessee (DB), db, [1987, 1988]
Steele Kevin, Nebraska (LB), lb, [1989, 1994]
Steele Kevin, Carolina Panthers (LB), lb, [1995, 1998]
Steele Kevin, Baylor, hc, [1999, 2002]
Steele Kevin, Florida State (assistant), ga, [2002, 2006]
Steele Kevin, Alabama (DC), dc, [2007, 2007]
Steele Kevin, Alabama (Associate HC), hc, [2008, 2008]
Steele Kevin, Clemson (DC/LB), dc, [2009, 2012]
Steele Kevin, Alabama (Director Player Personnel), hc, [2013, 2013]
Steele Kevin, Alabama (LB), lb, [2014, -1]
Stephens Ken, Central Arkansas, hc, [1972, 1981]
Stephens Ken, Lamar, hc, [1982, 1985]
Stephens Ken, Arkansas Tech, hc, [1986, 1992]
Stephens Ken, Ranger College, hc, [2001, 2004]
Sterbick Pete, Missouri Western (WR's), wr, [2003, 2003]
Sterbick Pete, University of North Dakota (GA/TE's), ga, [2004, 2004]
Sterbick Pete, Washington State (GA), ga, [2005, 2007]
Sterbick Pete, Grand View (OC), oc, [2008, 2011]
Sterbick Pete, McPherson, hc, [2012, 2013]
Stetson Stephen Steve, Hamilton, hc, [1982, 1984]
Stetson Stephen Steve, Boston University, hc, [1985, 1987]
Stetson Stephen Steve, Hartwick, hc, [1992, 2001]
Stetson Stephen Steve, New Hampshire (assistant), hc, [2002, 2005]
Stetson Stephen Steve, Hamilton, hc, [2006, -1]
Stewart Bill, Salem (assistant), ga, [1977, 1978]
Stewart Bill, North Carolina (assistant), ga, [1979, 1979]
Stewart Bill, Marshall (assistant), ga, [1980, 1980]
Stewart Bill, William & Mary (assistant), ga, [1981, 1983]
Stewart Bill, Navy (assistant), ga, [1984, 1984]
Stewart Bill, North Carolina (assistant), ga, [1985, 1987]
Stewart Bill, Arizona State (assistant), ga, [1988, 1989]
Stewart Bill, Air Force (assistant), ga, [1990, 1993]
Stewart Bill, VMI, hc, [1994, 1996]
Stewart Bill, Montreal Alouettes (OL), ol, [1998, 1998]
Stewart Bill, Winnipeg Blue Bombers (OC), oc, [1999, 1999]
Stewart Bill, West Virginia (assistant), ga, [2000, 2007]
Stewart Bill, West Virginia, hc, [2008, 2010]
Stitt Bob, Northern Colorado Greeley (GA), ga, [1989, 1989]
Stitt Bob, Doane College (OC/QB), oc, [1989, 1993]
Stitt Bob, Austin College (AHC/OC/STC), hc, [1994, 1999]
Stitt Bob, Harvard University (OC), oc, [1999, 2000]
Stitt Bob, Colorado School of Mines (HC/OC), hc, [2000, -1]
Stobart Charles R. Chuck, Marshall (OC), oc, [1965, 1965]
Stobart Charles R. Chuck, Cincinnati (QB), qb, [1966, 1966]
Stobart Charles R. Chuck, Miami (OH) (assistant), ga, [1967, 1968]
Stobart Charles R. Chuck, Michigan (assistant), ga, [1969, 1976]
Stobart Charles R. Chuck, Toledo, hc, [1977, 1981]
Stobart Charles R. Chuck, Utah, hc, [1982, 1984]
Stobart Charles R. Chuck, Pittsburgh (OC), oc, [1985, 1985]
Stobart Charles R. Chuck, Arizona (OC), oc, [1986, 1986]
Stobart Charles R. Chuck, USC (OC), oc, [1987, 1988]
Stobart Charles R. Chuck, Memphis, hc, [1989, 1994]
Stobart Charles R. Chuck, Ohio State (OC), oc, [1995, 2000]
Stockstill Rick, Bethune-Cookman (OC/QB), oc, [1983, 1984]
Stockstill Rick, Central Florida (WR), wr, [1985, 1988]
Stockstill Rick, Clemson (WR/QB), wr, [1989, 2002]
Stockstill Rick, East Carolina (OC), oc, [2003, 2003]
Stockstill Rick, South Carolina (WR), wr, [2004, 2005]
Stockstill Rick, Middle Tennessee, hc, [2006, -1]
Stokley Nelson, LSU (GA), ga, [1968, 1968]
Stokley Nelson, LSU (Freshmen), hc, [1969, 1971]
Stokley Nelson, Virginia Tech (QB), qb, [1972, 1978]
Stokley Nelson, Clemson (OC), oc, [1979, 1985]
Stokley Nelson, Southwestern Louisiana, hc, [1986, 1998]
Stolz Dennis E. Denny, Haslett HS (MI), hc, [1955, 1962]
Stolz Dennis E. Denny, Eastern HS (MI), hc, [1963, 1964]
Stolz Dennis E. Denny, Alma, hc, [1965, 1970]
Stolz Dennis E. Denny, Michigan State (DC), dc, [1971, 1972]
Stolz Dennis E. Denny, Michigan State, hc, [1973, 1975]
Stolz Dennis E. Denny, Bowling Green, hc, [1977, 1985]
Stolz Dennis E. Denny, San Diego State, hc, [1986, 1988]
Stoops Bob, Iowa (GA), ga, [1983, 1984]
Stoops Bob, Iowa (vol. asst), hc, [1985, 1987]
Stoops Bob, Kent State (asst), hc, [1988, 1988]
Stoops Bob, Kansas State (DB), db, [1989, 1990]
Stoops Bob, Kansas State (Co-DC), dc, [1991, 1995]
Stoops Bob, Florida (DC), dc, [1996, 1998]
Stoops Bob, Oklahoma, hc, [1999, -1]
Stoops Mark, Iowa (GA), ga, [1989, 1991]
Stoops Mark, Nordonia HS (OH) (DB), db, [1992, 1995]
Stoops Mark, South Florida (DB), db, [1996, 1996]
Stoops Mark, Wyoming (DB), db, [1997, 1999]
Stoops Mark, Houston (co-DC/SAF), dc, [2000, 2000]
Stoops Mark, Miami (FL) (DB), db, [2001, 2003]
Stoops Mark, Arizona (DC/DB), dc, [2004, 2009]
Stoops Mark, Florida State (DC/DB), dc, [2010, 2012]
Stoops Mark, Kentucky, hc, [2013, -1]
Stoops Mike, Iowa (assistant), ga, [1986, 1991]
Stoops Mike, Kansas State (assistant), ga, [1992, 1998]
Stoops Mike, Oklahoma (co-DC/DB), dc, [1999, 2003]
Stoops Mike, Arizona, hc, [2004, 2011]
Stoops Mike, Oklahoma (DC/ DB), dc, [2012, -1]
Stoutland Jeff, Southern Connecticut (LB), lb, [1984, 1985]
Stoutland Jeff, Syracuse (GA), ga, [1986, 1987]
Stoutland Jeff, Southern Connecticut (OC), oc, [1988, 1992]
Stoutland Jeff, Cornell (OL), ol, [1993, 1996]
Stoutland Jeff, Syracuse (OL), ol, [1997, 1999]
Stoutland Jeff, Michigan State (OL), ol, [2000, 2006]
Stoutland Jeff, Miami (OL), ol, [2007, 2010]
Stoutland Jeff, Miami (interim HC), hc, [2010, 2010]
Stoutland Jeff, Alabama (OL), ol, [2011, 2012]
Stoutland Jeff, Philadelphia Eagles (OL), ol, [2013, -1]
Stowers Tim, Auburn (assistant), ga, [1979, 1983]
Stowers Tim, Jacksonville State (assistant), ga, [1984, 1984]
Stowers Tim, Georgia Southern (assistant), ga, [1985, 1989]
Stowers Tim, Georgia Southern, hc, [1990, 1995]
Stowers Tim, Temple (assistant), ga, [1998, 1999]
Stowers Tim, Rhode Island, hc, [2000, 2007]
Stowers Tim, Central Connecticut (assistant), ga, [2010, 2012]
Strader Dr. Bob, Abilene Christian, hc, [1993, 1995]
Strasheim Curt, Southwest Minnesota State, hc, [2000, 2003]
Stripling Steve, Colorado (GA), ga, [1977, 1978]
Stripling Steve, North Carolina (assistant), ga, [1979, 1979]
Stripling Steve, Northern Illinois (OL), ol, [1980, 1983]
Stripling Steve, Indiana (OL), ol, [1984, 1989]
Stripling Steve, Indiana (DL), dl, [1990, 1995]
Stripling Steve, Indiana (DC/LB), dc, [1996, 1996]
Stripling Steve, Minnesota (LB/RC), lb, [1997, 2000]
Stripling Steve, Louisville (DL), dl, [2001, 2002]
Stripling Steve, Michigan State (DL), dl, [2003, 2004]
Stripling Steve, Michigan (DL), dl, [2005, 2007]
Stripling Steve, Central Michigan (AHC/DE), hc, [2009, 2009]
Stripling Steve, Central Michigan (interim HC), hc, [2009, 2009]
Stripling Steve, Cincinnati (AHC/DL), hc, [2010, 2012]
Stripling Steve, Cincinnati (interim HC), hc, [2012, 2012]
Stripling Steve, Tennessee (AHC/DL), hc, [2013, -1]
Strittmatter Dick, Gibbs HS (FL), hc, [1974, 1975]
Strittmatter Dick, Peru State, hc, [1995, 2001]
Strittmatter Dick, Briar Cliff, hc, [2002, 2007]
Strittmatter Dick, Atlantic HS (IA) (assistant), ga, [2010, -1]
Strock Don, Miami Hooters, hc, [1993, 1993]
Strock Don, Massachusetts Marauders, hc, [1994, 1994]
Strock Don, Rhein Fire (OC), hc, [1995, 1995]
Strock Don, Baltimore Ravens (QB), hc, [1996, 1998]
Strock Don, Florida International, hc, [2002, 2006]
Strong Charlie, Florida (GA), ga, [1983, 1984]
Strong Charlie, Texas A&M (GA), ga, [1985, 1985]
Strong Charlie, Southern Illinois (WR), wr, [1986, 1987]
Strong Charlie, Florida (OLB), ol, [1988, 1989]
Strong Charlie, Ole Miss (WR), wr, [1990, 1990]
Strong Charlie, Florida (Asst. HC/DT), hc, [1991, 1994]
Strong Charlie, Notre Dame (DL), dl, [1995, 1998]
Strong Charlie, South Carolina (DC), dc, [1999, 2002]
Strong Charlie, Florida (DC/DE), dc, [2003, 2004]
Strong Charlie, Florida (Interim HC), hc, [2004, 2004]
Strong Charlie, Florida (Asst. HC/Co-DC/LB), hc, [2004, 2007]
Strong Charlie, Florida (DC/LB), dc, [2008, 2009]
Strong Charlie, Louisville, hc, [2010, 2013]
Strong Charlie, Texas, hc, [2014, -1]
Strong Jim, UNLV, hc, [1990, 1993]
Stroud Todd, Central Florida (DL), dl, [1986, 1986]
Stroud Todd, Samford (DL, Strength), dl, [1987, 1992]
Stroud Todd, Auburn (Strength), st, [1993, 1993]
Stroud Todd, West Alabama, hc, [1994, 1996]
Stroud Todd, Memphis (Strength), st, [1997, 1999]
Stroud Todd, NC State (Strength), st, [1999, 2004]
Stroud Todd, NC State (Associate HC, DL), hc, [2004, 2006]
Stroud Todd, Florida State (Strength), st, [2007, 2009]
Stroud Todd, Colorado State (TE, FB), hc, [2010, 2010]
Stroud Todd, Colorado State (DL), dl, [2011, 2011]
Stroud Todd, Akron (DL), dl, [2012, -1]
Stubbs Charlie, Sea Island Academy, hc, [1981, 1982]
Stubbs Charlie, BYU (GA), hc, [1983, 1984]
Stubbs Charlie, Oregon State (WR), hc, [1985, 1987]
Stubbs Charlie, Oregon State (QB), hc, [1988, 1988]
Stubbs Charlie, Oregon State (OC), hc, [1989, 1990]
Stubbs Charlie, Boiling Springs HS, hc, [1991, 1993]
Stubbs Charlie, Memphis (OC/QB), hc, [1994, 1994]
Stubbs Charlie, UT Martin (OC/QB), hc, [1995, 1995]
Stubbs Charlie, UNLV (OC/QB), hc, [1996, 1997]
Stubbs Charlie, Alabama (QB), hc, [1998, 2000]
Stubbs Charlie, Tulsa (OC/QB), hc, [2002, 2006]
Stubbs Charlie, Louisville (OC/WR), hc, [2007, 2007]
Stubbs Charlie, Central Missouri (OC/QB), hc, [2008, 2009]
Stubbs Charlie, Nicholls State, hc, [2010, 2014]
Stugart Jed, Northern Colorado (DL/LB), dl, [1999, 2002]
Stugart Jed, Northern Colorado (DC), dc, [2003, 2005]
Stugart Jed, MidAmerica Nazarene, hc, [2006, 2008]
Stugart Jed, UNLV (LB), lb, [2009, 2009]
Stugart Jed, Sioux Falls, hc, [2010, -1]
Stull Bob, Kent State (OL), ol, [1971, 1974]
Stull Bob, Washington (WR), wr, [1975, 1978]
Stull Bob, Washington (OC), oc, [1979, 1983]
Stull Bob, UMass, hc, [1984, 1985]
Stull Bob, UTEP, hc, [1986, 1988]
Stull Bob, Missouri, hc, [1989, 1993]
Sulages Chris, Weber State (assistant), ga, [1995, 1995]
Sulages Chris, San Diego assistant), ga, [1996, 1996]
Sulages Chris, Occidental (assistant), ga, [1997, 1999]
Sulages Chris, Prague Panthers, hc, [2000, 2000]
Sulages Chris, Cal State Northridge (OL/TE), ol, [2001, 2002]
Sulages Chris, Lewis & Clark (OL), ol, [2003, 2004]
Sulages Chris, Lewis & Clark (OC), oc, [2005, 2005]
Sulages Chris, Lewis & Clark, hc, [2006, -1]
Sullivan Mike, Humboldt State University (GA), ga, [1993, 1993]
Sullivan Mike, Army (ALB), hc, [1995, 1995]
Sullivan Mike, Army (OLB), ol, [1996, 1996]
Sullivan Mike, Youngstown State University (DB), db, [1997, 1998]
Sullivan Mike, Army (DB), db, [1999, 2000]
Sullivan Mike, Ohio University (DB), db, [2001, 2001]
Sullivan Mike, Jacksonville Jaguars (Quality Control Assistant), ga, [2002, 2003]
Sullivan Mike, New York Giants (WR), wr, [2004, 2009]
Sullivan Mike, New York Giants (QB), qb, [2010, 2011]
Sullivan Mike, Tampa Bay Buccaneers (OC), oc, [2012, 2013]
Sullivan Pat, Auburn (QB), qb, [1986, 1991]
Sullivan Pat, TCU, hc, [1992, 1997]
Sullivan Pat, UAB (OC), oc, [1999, 2006]
Sullivan Pat, Samford, hc, [2007, -1]
Sumlin Kevin, Washington State (GA), ga, [1988, 1990]
Sumlin Kevin, Wyoming (WR), wr, [1991, 1992]
Sumlin Kevin, Minnesota (WR), wr, [1993, 1996]
Sumlin Kevin, Minnesota (QB), qb, [1997, 1997]
Sumlin Kevin, Purdue (WR), wr, [1998, 2000]
Sumlin Kevin, Texas A&M (OC/asst. HC), oc, [2001, 2002]
Sumlin Kevin, Oklahoma (ST/TE), st, [2003, 2005]
Sumlin Kevin, Oklahoma (Co-OC/WR), oc, [2006, 2007]
Sumlin Kevin, Houston, hc, [2008, 2011]
Sumlin Kevin, Texas A&M, hc, [2012, -1]
Sunseri Sal, Pittsburgh (DL/LB), dl, [1985, 1992]
Sunseri Sal, Pittsburgh, hc, [1992, 1992]
Sunseri Sal, Iowa Wesleyan (AC), hc, [1993, 1993]
Sunseri Sal, Illinois State (DC), dc, [1994, 1994]
Sunseri Sal, Louisville (LB), lb, [1995, 1997]
Sunseri Sal, Alabama A&M (DC/LB), dc, [1998, 1999]
Sunseri Sal, LSU (LB/ST), lb, [2000, 2000]
Sunseri Sal, Michigan State (LB/ST), lb, [2001, 2001]
Sunseri Sal, Carolina Panthers (DL), dl, [2002, 2008]
Sunseri Sal, Alabama (AHC/LB), hc, [2009, 2011]
Sunseri Sal, Tennessee (DC), dc, [2012, 2012]
Sunseri Sal, Florida State (DE), dl, [2013, -1]
Surace Bob, Springfield (RB), rb, [1990, 1992]
Surace Bob, Maine Maritime Academy (OL), ol, [1993, 1993]
Surace Bob, Shreveport Pirates (asst.), hc, [1994, 1995]
Surace Bob, Western Connecticut State (OC), oc, [1996, 1999]
Surace Bob, Western Connecticut State, hc, [2000, 2001]
Surace Bob, Cincinnati Bengals (off. asst.), hc, [2002, 2003]
Surace Bob, Cincinnati Bengals (asst. OL), hc, [2004, 2009]
Surace Bob, Princeton, hc, [2010, -1]
Susan Joe, Delaware (Gr. asst), hc, [1977, 1978]
Susan Joe, Gettysburg (Asst), hc, [1979, 1979]
Susan Joe, Delaware (Gr. asst), hc, [1980, 1980]
Susan Joe, Bucknell (OL), ol, [1981, 1989]
Susan Joe, Princeton (OC), oc, [1991, 1999]
Susan Joe, Memphis (OL), ol, [2000, 2000]
Susan Joe, Davidson, hc, [2000, 2000]
Susan Joe, Rutgers (OL/TE), ol, [2001, 2009]
Susan Joe, Bucknell, hc, [2010, -1]
Swank Bob, Midwestern State (Asst), hc, [1992, 1993]
Swank Bob, Methodist (Asst), hc, [1994, 2000]
Swank Bob, Buffalo State, hc, [2001, 2003]
Swank Bob, Akron (Asst), hc, [2004, -1]
Sweeney Edward Ed, Saint Sebastian's (MA), hc, [1975, 1977]
Sweeney Edward Ed, Boston University (AHC/DC), hc, [1978, 1984]
Sweeney Edward Ed, Dickinson, hc, [1985, 1992]
Sweeney Edward Ed, Colgate, hc, [1993, 1995]
Sweeney Edward Ed, Frostburg State, hc, [1996, 1999]
Sweeney Edward Ed, Mount Ida, hc, [2000, 2007]
Sweeney Edward Ed, Stevenson (Assoc. HC/DC), hc, [2011, -1]
Sweeney Jim, Columbia HS (OR) - (ass't), hc, [1950, 1950]
Sweeney Jim, Butte Central HS (ass't), hc, [1951, 1951]
Sweeney Jim, Butte Central HS, hc, [1952, 1955]
Sweeney Jim, Flathead HS, hc, [1956, 1959]
Sweeney Jim, Montana State (ass't), hc, [1960, 1962]
Sweeney Jim, Montana State, hc, [1963, 1967]
Sweeney Jim, Washington State, hc, [1968, 1975]
Sweeney Jim, Fresno State, hc, [1976, 1977]
Sweeney Jim, Oakland - NFL (ass't), hc, [1978, 1978]
Sweeney Jim, St. Louis - NFL (ass't), hc, [1979, 1979]
Sweeney Jim, Fresno State, hc, [1980, 1996]
Swepson Jason, Bates (assistant), ga, [1992, 1992]
Swepson Jason, Rhode Island (assistant), ga, [1993, 1993]
Swepson Jason, Boston University (assistant), ga, [1994, 1995]
Swepson Jason, Holy Cross (assistant), ga, [1996, 1996]
Swepson Jason, Northeastern (assistant), ga, [1997, 1998]
Swepson Jason, Boston College (RB), rb, [1999, 2006]
Swepson Jason, NC State (RB), rb, [2007, 2010]
Swepson Jason, Elon, hc, [2011, 2013]
Swider Mike, Westminster HS (Atlanta, GA), hc, [1978, 1984]
Swider Mike, Wheaton (IL) (assistant), ga, [1985, 1996]
Swider Mike, Wheaton (IL), hc, [1996, -1]
Swinney Dabo, Alabama (GA), ga, [1993, 1995]
Swinney Dabo, Alabama (WR/TE), wr, [1996, 2000]
Swinney Dabo, Clemson (Asst HC/WR), hc, [2003, 2008]
Swinney Dabo, Clemson, hc, [2008, -1]
Swisher Joel, Dakota State, hc, [1973, 1976]
Swisher Joel, Augustana (SD), hc, [1977, 1980]
Swisher Joel, Adams State, hc, [1982, 1983]
Swisher Joel, Eastern Illinois (assistant), hc, [1984, 1986]
Swisher Joel, Western Michigan (assistant), hc, [1987, 1988]
Swisher Joel, New Mexico (RB), hc, [1990, 1991]
Swisher Joel, Jamestown, hc, [1992, 1994]
Switzer Barry, Arkansas (assistant), ga, [1961, 1965]
Switzer Barry, Oklahoma (assistant), ga, [1966, 1972]
Switzer Barry, Oklahoma, hc, [1973, 1988]
Switzer Barry, Dallas Cowboys, hc, [1994, 1997]
Sypult Jim, West Virginia (GA), ga, [1967, 1967]
Sypult Jim, Fairmont (co-DC), dc, [1973, 1973]
Sypult Jim, Middle Tennessee (DC), dc, [1974, 1978]
Sypult Jim, Davidson (DC), dc, [1979, 1991]
Sypult Jim, Methodist, hc, [1992, 2010]
Szabo Steve, , hc, [-1, -1]
Szabo Steve, Johns Hopkins (DC/DB), hc, [1969, 1969]
Szabo Steve, Toledo (freshmen), hc, [1970, 1970]
Szabo Steve, Iowa (ST/LB), hc, [1971, 1973]
Szabo Steve, Syracuse Orange (DL), hc, [1974, 1976]
Szabo Steve, Iowa State (DL/K), hc, [1977, 1978]
Szabo Steve, Ohio State (DL/K), hc, [1979, 1981]
Szabo Steve, Western Michigan (asst. HC/OC), hc, [1982, 1984]
Szabo Steve, Edinboro, hc, [1985, 1987]
Szabo Steve, Northern Iowa (DL), hc, [1988, 1988]
Szabo Steve, Colorado State (DC/LB), hc, [1989, 1990]
Szabo Steve, Boston College (DC/LB), hc, [1991, 1993]
Szabo Steve, Jacksonville Jaguars (LB), hc, [1994, 2002]
Szabo Steve, New England Patriots (volunteer), hc, [2003, 2003]
Szabo Steve, Buffalo Bills (DC), hc, [2004, 2005]
Szabo Steve, Michigan (LB), hc, [2006, 2007]
Szabo Steve, Colgate (DC/LB), hc, [2008, 2008]
Szabo Steve, Eastern Michigan (assoc. HC/LB), hc, [2009, 2009]
Szabo Steve, Illinois State (DC/LB), hc, [2011, -1]
Taaffe Charlie, Albany (QB, RB), qb, [1973, 1973]
