Bowden Tommy, Alabama (WR), wr, [1987, 1989]
Bowden Tommy, Kentucky (OC), oc, [1990, 1990]
Bowden Tommy, Auburn (OC), oc, [1991, 1996]
Bowden Tommy, Tulane, hc, [1997, 1998]
Bowden Tommy, Clemson, hc, [1999, 2008]
Bower Jeff, Southern Miss (GA), ga, [1975, 1977]
Bower Jeff, Southern Miss (WR/QB), wr, [1978, 1981]
Bower Jeff, SMU (QB), qb, [1982, 1986]
Bower Jeff, Wake Forest (QB), qb, [1987, 1987]
Bower Jeff, Southern Miss (OC), oc, [1988, 1988]
Bower Jeff, Oklahoma State (OC), oc, [1989, 1989]
Bower Jeff, Southern Miss, hc, [1990, 2007]
Bowes Bill, New Hampshire (assistant), ga, [1967, 1967]
Bowes Bill, Boston College (OL), ol, [1968, 1968]
Bowes Bill, New Hampshire, hc, [1972, 1998]
Boyes Jerry, Ithaca (Asst), hc, [1977, 1985]
Boyes Jerry, Buffalo State, hc, [1986, 2000]
Boyes Jerry, Buffalo State, hc, [2009, -1]
Bradley Tom, Penn State (GA), ga, [1979, 1979]
Bradley Tom, Penn State (RB), rb, [1981, 1983]
Bradley Tom, Penn State (WR), wr, [1983, 1985]
Bradley Tom, Penn State (OLB/ST), ol, [1985, 1995]
Bradley Tom, Penn State (DB), db, [1996, 1999]
Bradley Tom, Penn State (DC/DB), dc, [2000, 2011]
Bradley Tom, Penn State (interim HC), hc, [2011, -1]
Bradley Tom, West Virginia (AHC), hc, [2014, -1]
Brandon Gregg, Ellicott HS (CO), hc, [1978, 1980]
Brandon Gregg, Weber State (TE/ST), hc, [1981, 1984]
Brandon Gregg, Weber State (LB), lb, [1985, 1985]
Brandon Gregg, Weber State (WR/TE), wr, [1986, 1986]
Brandon Gregg, Wyoming (WR), wr, [1987, 1990]
Brandon Gregg, Utah State (LB), lb, [1991, 1991]
Brandon Gregg, Northwestern (WR), wr, [1992, 1998]
Brandon Gregg, Colorado (WR), wr, [1999, 2000]
Brandon Gregg, Bowling Green (AHC/OC), hc, [2001, 2002]
Brandon Gregg, Bowling Green, hc, [2003, 2008]
Brandon Gregg, Virginia (OC), oc, [2009, 2009]
Brandon Gregg, Las Vegas Locomotives (TE), hc, [2010, 2010]
Brandon Gregg, Wyoming (OC/QB), oc, [2011, 2012]
Brandon Gregg, New Mexico State (OC/QB), oc, [2013, -1]
Breaux Darwin, Dickinson, hc, [1993, -1]
Brewer Billy, Southeastern Louisiana (assistant), ga, [1972, 1973]
Brewer Billy, Southeastern Louisiana, hc, [1974, 1979]
Brewer Billy, Louisiana Tech, hc, [1980, 1982]
Brewer Billy, Ole Miss, hc, [1983, 1993]
Brewster Tim, Purdue (GA), ga, [1986, 1986]
Brewster Tim, Central Catholic High School, hc, [1987, 1988]
Brewster Tim, North Carolina (TE/ST), hc, [1989, 1997]
Brewster Tim, Texas (TE), hc, [1998, 2001]
Brewster Tim, San Diego Chargers (TE), hc, [2002, 2003]
Brewster Tim, San Diego Chargers (AHC/TE), hc, [2004, 2004]
Brewster Tim, Denver Broncos (TE), hc, [2005, 2006]
Brewster Tim, Minnesota, hc, [2007, 2010]
Brewster Tim, Mississippi State (WR), wr, [2012, 2012]
Brewster Tim, Florida State (TE), hc, [2013, -1]
Briggs Bill, West Virginia Tech, hc, [2005, -1]
Briles Art, Sundown HS (TX) (assistant), ga, [1979, 1979]
Briles Art, Sweetwater HS (TX) (assistant), ga, [1980, 1983]
Briles Art, Hamlin HS (TX), hc, [1984, 1985]
Briles Art, Georgetown HS (TX), hc, [1986, 1987]
Briles Art, Stephenville HS (TX), hc, [1988, 1999]
Briles Art, Texas Tech (RB), rb, [2000, 2002]
Briles Art, Houston, hc, [2003, 2007]
Briles Art, Baylor, hc, [2008, -1]
Broadway Rod, East Caroilina (DL), dl, [1979, 1980]
Broadway Rod, Duke (DL), dl, [1981, 1994]
Broadway Rod, Florida (DL), dl, [1995, 2000]
Broadway Rod, North Carolina (DL), dl, [2001, 2002]
Broadway Rod, North Carolina Central, hc, [2003, 2006]
Broadway Rod, Grambling, hc, [2007, 2010]
Broadway Rod, North Carolina A&T, hc, [2011, -1]
Brock Dave, Salisbury (Asst.), hc, [1988, 1990]
Brock Dave, Western Connecticut State (RC/DB), hc, [1991, 1993]
Brock Dave, Salisbury (RC/DB), hc, [1994, 1994]
Brock Dave, Hofstra (RB), rb, [1995, 1996]
Brock Dave, Hofstra (RC/WR), hc, [1997, 1999]
Brock Dave, Hofstra (OC/WR), oc, [2000, 2001]
Brock Dave, Hofstra (Associate HC/OC), hc, [2002, 2002]
Brock Dave, Temple (OC/QB), oc, [2002, 2004]
Brock Dave, North Carolina (WR), wr, [2005, 2005]
Brock Dave, North Carolina (Asst. HC/RC), hc, [2006, 2006]
Brock Dave, Kansas State (WR), wr, [2007, 2007]
Brock Dave, Kansas State (OC/TE), oc, [2008, 2008]
Brock Dave, Boston College (TE), hc, [2009, 2011]
Brock Dave, Rutgers (OC/WR), oc, [2012, 2012]
Brock Dave, Delaware, hc, [2013, -1]
Brock Stan, Portland Forest Dragons (19971999), hc, [1997, 1999]
Brock Stan, Los Angeles Avengers (20002001), hc, [2000, 2001]
Brock Stan, Army (OL, 20042006), ol, [2004, 2006]
Brock Stan, Army (20072008), hc, [2007, 2008]
Brooks Philip Phil, Corunna HS (MI) (backfield/JV), hc, [1960, 1961]
Brooks Philip Phil, Resurrection/Gabriels HS (MI), hc, [1962, 1968]
Brooks Philip Phil, East Lansing HS (HS), hc, [1969, 1970]
Brooks Philip Phil, Alma, hc, [1971, 1990]
Brooks Philip Phil, Eastern Michigan (assistant), ga, [1991, 1991]
Brooks Philip Phil, Lake Michigan Catholic HS (MI), hc, [1992, 20]
Brooks Rich, Oregon State (freshmen), hc, [1963, 1963]
Brooks Rich, Norte Del Rio HS (CA) (ass't), hc, [1964, 1964]
Brooks Rich, Oregon State (DL), dl, [1965, 1969]
Brooks Rich, UCLA (LB), lb, [1970, 1970]
Brooks Rich, Los Angeles Rams (ST), st, [1971, 1972]
Brooks Rich, Oregon State (DC), dc, [1973, 1973]
Brooks Rich, San Francisco 49ers (DB), db, [1974, 1975]
Brooks Rich, UCLA (LB/ST), lb, [1976, 1976]
Brooks Rich, Oregon, hc, [1977, 1994]
Brooks Rich, St. Louis Rams, hc, [1995, 1996]
Brooks Rich, Atlanta Falcons (DC), dc, [1997, 2000]
Brooks Rich, Kentucky, hc, [2003, 2009]
Brooks Terrance A., Kalamazoo College, hc, [2005, 2007]
Brown Watson, Vanderbilt (GA), ga, [1973, 1973]
Brown Watson, East Carolina (QB/WR), qb, [1974, 1975]
Brown Watson, Jacksonville State (OC), oc, [1976, 1977]
Brown Watson, Texas Tech (assistant), ga, [1978, 1978]
Brown Watson, Austin Peay, hc, [1979, 1980]
Brown Watson, Vanderbilt (OC), oc, [1981, 1982]
Brown Watson, Cincinnati, hc, [1983, 1983]
Brown Watson, Rice, hc, [1984, 1985]
Brown Watson, Vanderbilt, hc, [1986, 1990]
Brown Watson, Mississippi State (OC), oc, [1991, 1992]
Brown Watson, Oklahoma (OC), oc, [1993, 1994]
Brown Watson, UAB, hc, [1995, 2006]
Brown Watson, Tennessee Tech, hc, [2007, -1]
Brown Willie, Oakland/Los Angeles Raiders (19791988), hc, [1979, 1988]
Brown Willie, Long Beach State 49ers (NCAA) (1991), hc, [1991, -1]
Brown Willie, Jordan High School (Los Angeles) (1994), hc, [1994, -1]
Broyles Chuck, Bishop Carroll HS (KS) (assistant), ga, [1970, 1971]
Broyles Chuck, Pittsburg State (GA), ga, [1972, 1972]
Broyles Chuck, Stockton HS (MO), hc, [1973, 1973]
Broyles Chuck, MissouriRolla (DC), dc, [1974, 1982]
Broyles Chuck, Miami HS (OK) (assistant), ga, [1983, 1985]
Broyles Chuck, MissouriRolla (DC), dc, [1986, 1987]
Broyles Chuck, Pittsburg State (assistant), ga, [1988, 1989]
Broyles Chuck, Pittsburg State, hc, [1990, 2009]
Bruce Earle, Mansfield HS (OH) (assistant), ga, [1953, 1955]
Bruce Earle, Salem HS (OH), hc, [1956, 1959]
Bruce Earle, Sandusky HS (OH), hc, [1960, 1963]
Bruce Earle, Massillon Washington HS (OH), hc, [1964, 1965]
Bruce Earle, Ohio State (assistant), ga, [1966, 1971]
Bruce Earle, Tampa, hc, [1972, 1972]
Bruce Earle, Iowa State, hc, [1973, 1978]
Bruce Earle, Ohio State, hc, [1979, 1987]
Bruce Earle, Northern Iowa, hc, [1988, 1988]
Bruce Earle, Colorado State, hc, [1989, 1992]
Bruce Earle, Cleveland Thunderbolts, hc, [1994, 1994]
Bruce Earle, St. Louis Stampede, hc, [1995, 1996]
Bruce Earle, Iowa Barnstormers, hc, [2003, 2003]
Bruce Earle, Columbus Destroyers, hc, [2004, -1]
Bryan Mac, Ooltewah, hc, [2006, 2008]
Buer Gary M., Southwest Minnesota State, hc, [1979, 1992]
Buer Gary M., Southern Virginia, hc, [2003, 2006]
Bunting John, Baltimore Stars (LB), lb, [1985, 1985]
Bunting John, Brown (DE), dl, [1986, 1986]
Bunting John, Glassboro State (DL), dl, [1987, 1987]
Bunting John, Glassboro State, hc, [1988, 1992]
Bunting John, Kansas City Chiefs (DE), dl, [1993, 1994]
Bunting John, Kansas City Chiefs (LB), lb, [1995, 1996]
Bunting John, St. Louis Rams (LB), lb, [1997, 1997]
Bunting John, St. Louis Rams (Co-DC/LB), dc, [1998, 1999]
Bunting John, New Orleans Saints (LB), lb, [2000, 2000]
Bunting John, North Carolina, hc, [2001, 2006]
Burbage Cornell, Kentucky State, hc, [2004, -1]
Burns Keith, Arkansas (GA), ga, [1984, 1984]
Burns Keith, Pacific (assistant), ga, [1985, 1988]
Burns Keith, Rice (assistant), ga, [1989, 1992]
Burns Keith, USC (DB), db, [1993, 1993]
Burns Keith, USC (DC), dc, [1994, 1997]
Burns Keith, Arkansas (DC), dc, [1998, 1999]
Burns Keith, Tulsa, hc, [2000, 2002]
Burns Keith, San Jose State (assistant), ga, [2004, 2009]
Burns Keith, Kansas State (DB), db, [2010, 2010]
Burns Keith, Ole Miss (DB), db, [2011, 2011]
Burns Keith, Oakland Raiders (asst. ST), hc, [2012, 2013]
Burns Keith, Archbishop Mitty HS, hc, [2014, -1]
Burroughs Derrick, Knoxville College (19951997), hc, [1995, 1997]
Burroughs Derrick, (Assistant Coach), ga, [-1, -1]
Burroughs Derrick, Amsterdam Admirals (1998), hc, [1998, 1998]
Burroughs Derrick, (Running Backs Coach), rb, [-1, -1]
Burroughs Derrick, Berlin Thunder (1999), hc, [1999, 1999]
Burroughs Derrick, (Defensive Backs Coach), db, [-1, -1]
Burroughs Derrick, Los Angeles Avengers (2000), hc, [2000, 2000]
Burroughs Derrick, (Defensive Backs Coach), db, [-1, -1]
Burroughs Derrick, Memphis Maniax (2001), hc, [2001, -1]
Burroughs Derrick, (Secondary Coach), db, [-1, -1]
Burroughs Derrick, Clark Atlanta University (2006), hc, [2006, -1]
Burroughs Derrick, (Defensive Coordinator), dc, [-1, -1]
Burroughs Derrick, Stillman College (2007), hc, [2007, -1]
Burroughs Derrick, (Defensive Backs Coach), db, [-1, -1]
Burroughs Derrick, Alabama State University (2008), hc, [2008, -1]
Burroughs Derrick, (Defensive Backs Coach), db, [-1, -1]
Burroughs Derrick, New York Sentinels (2009), hc, [2009, -1]
Burroughs Derrick, (Administrative Assistant/Defensive Assistant), ga, [-1, -1]
Burroughs Derrick, Lane College (20102013), hc, [2010, 2013]
Burroughs Derrick, (Head Coach), hc, [-1, -1]
Burroughs Derrick, Jackson State University (2014-present), hc, [2014, -1]
Burroughs Derrick, (Assistant Head Coach / Defensive Coordinator), dc, [-1, -1]
Burtnett Leon, Mt. Hope HS (KS), hc, [1965, 1966]
Burtnett Leon, Sterling HS (KS), hc, [1967, 1968]
Burtnett Leon, Colorado State (GA), ga, [1969, 1969]
Burtnett Leon, Montana State (DB), db, [1970, 1970]
Burtnett Leon, Washington State (DB), db, [1971, 1971]
Burtnett Leon, Wyoming (DB), db, [1972, 1973]
Burtnett Leon, San Jose State (LB), lb, [1974, 1975]
Burton Nigel, South Florida (GA), ga, [2000, 2000]
Burton Nigel, Portland State (DB), db, [2001, 2002]
Burton Nigel, Oregon State (DB), db, [2003, 2007]
Burton Nigel, Nevada (DC), dc, [2008, 2009]
Burton Nigel, Portland State, hc, [2010, -1]
Bustle Rickey, GardnerWebb (DC), dc, [1979, 1979]
Bustle Rickey, East Carolina (WR), wr, [1980, 1982]
Bustle Rickey, Arizona Wranglers (RB), rb, [1983, 1983]
Bustle Rickey, Northeast Louisiana (RB), rb, [1984, 1985]
Bustle Rickey, Northeast Louisiana (OC), oc, [1986, 1986]
Bustle Rickey, Virginia Tech (QB/WR), qb, [1987, 1992]
Bustle Rickey, Virginia Tech (OC/QB), oc, [1993, 1993]
Bustle Rickey, South Carolina (OC/QB), oc, [1994, 1994]
Bustle Rickey, Virginia Tech (OC/QB), oc, [1995, 2001]
Bustle Rickey, LouisianaLafayette, hc, [2002, 2010]
Bustle Rickey, Tulane (QB), qb, [2011, 2011]
Bustle Rickey, Southern Miss (RB), rb, [2012, 2012]
Bustle Rickey, North Carolina A&T (OC/QB), oc, [2013, -1]
Butterfield James Jim, Arms Academy (MA), hc, [1954, 1955]
Butterfield James Jim, Maine (assistant), ga, [1956, 1959]
Butterfield James Jim, Colgate (assistant), ga, [1960, 1966]
Butterfield James Jim, Ithaca, hc, [1967, 1993]
Cabell Jake, Southwestern, hc, [1992, -1]
Cable Tom, Idaho (GA), ga, [1987, 1988]
Cable Tom, San Diego State ( GA), hc, [1989, 1989]
Cable Tom, Cal State Fullerton (DL), dl, [1990, 1990]
Cable Tom, UNLV (OL), ol, [1991, 1991]
Cable Tom, California (OL), ol, [1992, 1997]
Cable Tom, Colorado (OL), ol, [1998, 1998]
Cable Tom, Colorado (OC), oc, [1999, 1999]
Cable Tom, Idaho (HC), hc, [2000, 2003]
Cable Tom, UCLA (OC), oc, [2004, 2005]
Cable Tom, Atlanta Falcons (OL), ol, [2006, 2006]
Cable Tom, Oakland Raiders (OL), ol, [2007, 2008]
Cable Tom, Oakland Raiders (HC), hc, [2008, 2010]
Cable Tom, Seattle Seahawks (assistant HC / OL), ga, [2011, -1]
Cabral Brian, Purdue (ILB), hc, [1987, 1988]
Cain Ted, Furman (assistant), ga, [1977, 1985]
Cain Ted, NC State (OC/TE), oc, [1986, 1992]
Cain Ted, NC State (OC/QB), oc, [1993, 1995]
Cain Ted, NC State (OC/TE/OT), oc, [1996, 1996]
Cain Ted, VMI, hc, [1997, 1998]
Cain Ted, Vanderbilt (OC/TE), oc, [2001, 2009]
Cain Ted, Vanderbilt (ST/TE), st, [2009, 2010]
Caldwell Jim, Iowa, hc, [1977, 1977]
Caldwell Jim, (graduate assistant), hc, [-1, -1]
Caldwell Jim, Southern Illinois, hc, [1978, 1980]
Caldwell Jim, (wide receivers coach), hc, [-1, -1]
Caldwell Jim, Northwestern, hc, [1981, 1981]
Caldwell Jim, (assistant - offense), hc, [-1, -1]
Caldwell Jim, Colorado, hc, [1982, 1984]
Caldwell Jim, (wide receivers coach), hc, [-1, -1]
Caldwell Jim, Louisville, hc, [1985, 1985]
Caldwell Jim, (wide receivers coach), ga, [-1, -1]
Caldwell Jim, Penn State, hc, [1986, 1992]
Caldwell Jim, (quarterbacks coach), hc, [-1, -1]
Caldwell Jim, Wake Forest, oc, [1993, 2000]
Caldwell Jim, (head coach), hc, [-1, -1]
Caldwell Robbie, Furman (OL), ol, [1978, 1985]
Caldwell Robbie, NC State (OL), ol, [1986, 1999]
Caldwell Robbie, North Carolina (OL), ol, [2000, 2001]
Caldwell Robbie, Vanderbilt (OL), ol, [2002, 2009]
Caldwell Robbie, Vanderbilt, hc, [2010, 2010]
Caldwell Robbie, Clemson (OL), ol, [2011, -1]
Calhoun Troy, Air Force (assistant), ga, [1989, 1994]
Calhoun Troy, Ohio (OC/QB), oc, [1995, 2000]
Calhoun Troy, Wake Forest (OC/QB), oc, [2001, 2003]
Calhoun Troy, Denver Broncos (assistant), ga, [2003, 2005]
Calhoun Troy, Houston Texans (OC), oc, [2006, 2006]
Calhoun Troy, Air Force, hc, [2007, -1]
Callahan Bill, Illinois (assistant), ga, [1980, 1986]
Callahan Bill, Northern Arizona (OL), ol, [1987, 1988]
Callahan Bill, Southern Illinois (OC), oc, [1989, 1989]
Callahan Bill, Wisconsin (OL), ol, [1990, 1994]
Callahan Bill, Philadelphia Eagles (OL), ol, [1995, 1997]
Callahan Bill, Oakland Raiders (OC), oc, [1998, 2001]
Callahan Bill, Oakland Raiders, hc, [2002, 2003]
Callahan Bill, Nebraska, hc, [2004, 2007]
Callahan Bill, New York Jets (AHC/OL), hc, [2008, 2011]
Callahan Bill, Dallas Cowboys (OC/OL), oc, [2012, -1]
Callahan Kevin, Albany (RB), rb, [1977, 1977]
Callahan Kevin, Albany (OLB), ol, [1978, 1979]
Callahan Kevin, Syracuse (RB), rb, [1980, 1980]
Callahan Kevin, Wagner (DC), dc, [1981, 1984]
Callahan Kevin, Colgate (DC), dc, [1984, 1991]
Callahan Kevin, Colgate (AHC), hc, [1991, 1991]
Callahan Kevin, Monmouth, hc, [1992, -1]
Callaway Neil, Wyoming (Asst.), hc, [1980, 1980]
Callaway Neil, Auburn (OL), ol, [1981, 1992]
Callaway Neil, Houston (AHC/OC), hc, [1993, 1996]
Callaway Neil, Alabama (OL/OC), ol, [1997, 2000]
Callaway Neil, Georgia (OC/OL), oc, [2001, 2006]
Callaway Neil, UAB, hc, [2007, 2011]
Callaway Neil, WKU (OL), ol, [2013, -1]
Cameron Cam, Michigan (GA), ga, [1983, 1984]
Cameron Cam, Michigan (WR/QB), wr, [1985, 1993]
Cameron Cam, Washington Redskins (QB), qb, [1994, 1996]
Cameron Cam, Indiana, hc, [1997, 2001]
Cameron Cam, San Diego Chargers (OC), oc, [2002, 2006]
Cameron Cam, Miami Dolphins, hc, [2007, 2007]
Cameron Cam, Baltimore Ravens (OC), oc, [2008, 2012]
Cameron Cam, LSU Tigers (OC/QB), oc, [2013, -1]
Campbell Matt, Bowling Green (GA), ga, [2003, 2004]
Campbell Matt, Mount Union (assistant), ga, [2004, 2005]
Campbell Matt, Bowling Green (assistant), ga, [2006, 2008]
Campbell Matt, Toledo (assistant), ga, [2009, 2011]
Campbell Matt, Toledo, hc, [2011, -1]
Campbell Steve, Auburn (GA), ga, [1988, 1989]
Campbell Steve, Delta State (OL/Strength), ol, [1990, 1992]
Campbell Steve, Nicholls State (OC/Backfield), oc, [1993, 1995]
Campbell Steve, Southwest MS (RB), rb, [1996, 1996]
Campbell Steve, Southwest MS, hc, [1997, 1998]
Campbell Steve, Delta State, hc, [1999, 2001]
Campbell Steve, Middle Tennessee (OC/OL), oc, [2002, 2002]
Campbell Steve, Mississippi State (OL), ol, [2003, 2003]
Campbell Steve, MS Gulf Coast, hc, [2004, 2013]
Campbell Steve, Central Arkansas, hc, [2014, -1]
Campiglia Bob, Coast Guard (freshman HC), hc, [1969, 1969]
Campiglia Bob, Holy Cross (OL), ol, [1970, 1970]
Campiglia Bob, Coast Guard (assistant), ga, [1971, 1982]
Campiglia Bob, Coast Guard, hc, [1983, 1985]
Campiglia Bob, Vanderbilt (assistant), ga, [1986, 1989]
Canales Mike, Brigham Young (GA), ga, [1985, 1986]
Canales Mike, Snow College (OC/QB), oc, [1987, 1994]
Canales Mike, Pacific (QB), qb, [1995, 1995]
Canales Mike, South Florida (OC/QB), oc, [1996, 2000]
Canales Mike, North Carolina State (QB), qb, [2001, 2002]
Canales Mike, New York Jets (WR), wr, [2003, 2003]
Canales Mike, Arizona (OC/QB), oc, [2004, 2006]
Canales Mike, South Florida (OC/QB), oc, [2007, 2009]
Canales Mike, North Texas (OC/QB), oc, [2010, 2010]
Canales Mike, North Texas (interim HC), hc, [2010, 2010]
Canales Mike, North Texas (assoc. HC/OC/QB), hc, [2011, -1]
Cannon Kirby, Iowa State (GA), ga, [1983, 1984]
Cannon Kirby, North Central (DC/DB), dc, [1985, 1988]
Cannon Kirby, Truman State (DB/RC), db, [1989, 1992]
Cannon Kirby, Truman State (DC/DB/RC), dc, [1993, 1994]
Cannon Kirby, Northern Michigan (AHC/DC/RC), hc, [1995, 1996]
Cannon Kirby, Western Illinois (DB), db, [1997, 1998]
Cannon Kirby, Missouri S&T, hc, [1999, 2009]
Cannon Kirby, Central Michigan (DB), db, [2010, 2012]
Cannon Kirby, Austin Peay State, hc, [2013, -1]
Caragher Ron, UCLA (GA), ga, [1994, 1995]
Caragher Ron, UCLA (WR), wr, [1996, 2002]
Caragher Ron, Kentucky (RB), rb, [2003, 2006]
Caragher Ron, San Diego, hc, [2007, 2012]
Caragher Ron, San Jose State, hc, [2013, -1]
Carden Macky, Elon, hc, [1984, 1988]
Carey Rod, Wayzata HS (assistant), ga, [1994, 1997]
Carey Rod, Minnesota (GA), ga, [1998, 1999]
Carey Rod, WisconsinStout (co-OC/OL), oc, [2000, 2003]
Carey Rod, WisconsinStout (OC/OL), oc, [2004, 2006]
Carey Rod, Illinois State (OL), ol, [2007, 2007]
Carey Rod, North Dakota (OL), ol, [2008, 2010]
Carey Rod, Northern Illinois (OL), ol, [2011, 2011]
Carey Rod, Northern Illinois (OC/OL), oc, [2012, 2012]
Carey Rod, Northern Illinois, hc, [2012, -1]
Carlson Brian, Kean, hc, [1992, 1999]
Carlson Dale, Lakeland (WI), hc, [1987, 1989]
Carlson Dale, Taylor, hc, [1990, 1993]
Carlson Dale, Tri-State, hc, [1995, 2002]
Carlson Dale, Ohio Domican, hc, [2003, 2009]
Carlson Dale, Valparaiso, hc, [2010, 2013]
Carlson Greg, Wabash, hc, [1983, 2001]
Carlson Greg, Ball State (assistant), hc, [2002, 2002]
Carlson Greg, Whittier, hc, [2003, 2005]
Caron Roger, Stats at NFL.com, hc, [-1, -1]
Carr Dale, Stephen F. Austin (assistant), ga, [-1, -1]
Carr Dale, Tyler JC (TX), hc, [-1, -1]
Carr Dale, Angelo State, hc, [2005, 2009]
Carr Lloyd, Nativity HS (MI) (assistant), ga, [1968, 1969]
Carr Lloyd, Belleville HS (MI) (assistant), ga, [1970, 1973]
Carr Lloyd, John Glenn HS (Westland, MI), hc, [1974, 1975]
Carr Lloyd, Eastern Michigan (assistant), ga, [1976, 1977]
Carr Lloyd, Illinois (assistant), ga, [1978, 1979]
Carr Lloyd, West Virginia (DB), db, [1980, 1980]
Carr Lloyd, Michigan (DB), db, [1980, 1986]
Carr Lloyd, Michigan (DC), dc, [1987, 1994]
Carr Lloyd, Michigan, hc, [1995, 2007]
Carroll Pete, Pacific (GA), ga, [1973, 1976]
Carroll Pete, Arkansas (GA), ga, [1977, 1977]
Carroll Pete, Iowa State (SC), db, [1978, 1978]
Carroll Pete, Ohio State (SC), db, [1979, 1979]
Carroll Pete, North Carolina State (DC), dc, [1980, 1982]
Carroll Pete, Pacific (OC), oc, [1983, 1983]
Carroll Pete, Buffalo Bills (DB), db, [1984, 1984]
Carroll Pete, Minnesota Vikings (DB), db, [1985, 1989]
Carroll Pete, New York Jets (DC), dc, [1990, 1993]
Carroll Pete, New York Jets (HC), hc, [1994, 1994]
Carroll Pete, San Francisco 49ers (DC), dc, [1995, 1996]
Carroll Pete, New England Patriots (HC), hc, [1997, 1999]
Carroll Pete, USC (HC), hc, [2001, 2009]
Carroll Pete, Seattle Seahawks (HC), hc, [2010, -1]
Carter Rick E., , hc, [-1, -1]
Carter Rick E., Earlham (GA), hc, [1965, 1965]
Carter Rick E., Earlham, hc, [1966, 1971]
Carter Rick E., Hanover, hc, [1972, 1976]
Carter Rick E., Dayton, hc, [1977, 1980]
Carter Rick E., Holy Cross (MA), hc, [1981, 1985]
Carter Rick E., , hc, [-1, -1]
Carter Rubin, Denver Broncos (DL), dl, [1987, 1988]
Carter Rubin, Howard (DL), dl, [1987, 1993]
Carter Rubin, Miami Killian High School (DL), dl, [1994, 1995]
Carter Rubin, San Jose State (DL), dl, [1995, 1996]
Carter Rubin, Maryland (DL), dl, [1997, 1998]
Carter Rubin, Washington Redskins (DL), dl, [1999, 2000]
Carter Rubin, New York Jets (DL), dl, [2001, 2003]
Carter Rubin, Temple (DL), dl, [2004, 2005]
Carter Rubin, Florida A&M, hc, [2005, 2007]
Carter Rubin, New Mexico (DL), dl, [2009, 2011]
Carter Rubin, Towson (DL), dl, [2012, 2012]
Carter Rubin, Purdue (DL), dl, [2013, -1]
Carthel Don, Floydada HS (DC), dc, [1975, 1976]
Carthel Don, Dubuque (DC), dc, [1977, 1979]
Carthel Don, FW Boswell HS (DC), dc, [1980, 1980]
Carthel Don, Lubbock Christian, hc, [1981, 1982]
Carthel Don, UTEP (OL/ST), ol, [1983, 1984]
Carthel Don, ENMU, hc, [1985, 1991]
Carthel Don, Amarillo Dusters, hc, [2004, 2004]
Carthel Don, West Texas A&M, hc, [2005, 2013]
Caruso Glenn, Ithaca (GA), ga, [1996, 1996]
Caruso Glenn, North Dakota State (assistant), ga, [1997, 2001]
Caruso Glenn, North Dakota State (OC), oc, [2002, 2002]
Caruso Glenn, WisconsinEau Claire (OL), ol, [2003, 2003]
Caruso Glenn, South Dakota (OC), oc, [2004, 2005]
Caruso Glenn, Macalester, hc, [2006, 2007]
Caruso Glenn, St. Thomas (MN), hc, [2008, -1]
Casem Marino, Alabama State, hc, [1963, 1963]
Casem Marino, Alcorn State, hc, [1964, 1985]
Casem Marino, Southern, hc, [1987, 1988]
Casem Marino, Southern, hc, [1992, -1]
Catchings Haney, Albany State (OC), oc, [1983, 1985]
Catchings Haney, Prairie View A&M (OC), oc, [1986, 1987]
Catchings Haney, Prairie View A&M, hc, [1987, 1989]
Catchings Haney, Tuskegee (OC), oc, [1990, 1991]
Catchings Haney, Alabama State (OC), oc, [1992, 1992]
Catchings Haney, Tuskegee, hc, [1993, 1995]
Catchings Haney, Fayetteville State (OC), oc, [1996, 1998]
Catchings Haney, Seventy-First HS (NC), hc, [2000, 2001]
Catchings Haney, E. E. Smith HS (NC) (assistant), ga, [2002, 2006]
Catchings Haney, E. E. Smith HS (NC), hc, [2007, 2008]
Cater Monte, Lakeland (WI), hc, [1981, 1986]
Cater Monte, Shepherd, hc, [1987, -1]
Cavan Mike, Georgia (offensive backs), hc, [1977, 1985]
Cavan Mike, Valdosta State, hc, [1986, 1991]
Cavan Mike, East Tennessee State, hc, [1992, 1996]
Cavan Mike, SMU, hc, [1997, 2001]
Chadwell Jamey, East Tennessee State (Assistant), ga, [2000, 2003]
Chadwell Jamey, Charleston Southern (Assistant), ga, [2004, 2008]
Chadwell Jamey, North Greenville, hc, [2009, 2011]
Chadwell Jamey, Delta State, hc, [2012, 2012]
Chadwell Jamey, Charleston Southern, hc, [2013, -1]
Chaney Jim, Cal State Fullerton (assistant), ga, [1985, 1992]
Chaney Jim, Wyoming (GA), ga, [1993, 1994]
Chaney Jim, Wyoming (OL/RC), ol, [1995, 1996]
Chaney Jim, Purdue (OC), oc, [1997, 2005]
Chaney Jim, St. Louis Rams (assistant OL), ga, [2006, 2007]
Chaney Jim, St. Louis Rams (TE), hc, [2008, 2008]
Chaney Jim, Tennessee (OC), oc, [2009, 2012]
Chaney Jim, Tennessee (interim HC), hc, [2012, 2012]
Chaney Jim, Arkansas (OC/QB), oc, [2013, -1]
Chaump George, Ohio State (assistant), ga, [1968, 1978]
Chaump George, Tampa Bay Buccaneers (asst.), hc, [1979, 1981]
Chaump George, IUP, hc, [1982, 1985]
Chaump George, Marshall, hc, [1986, 1989]
Chaump George, Navy, hc, [1990, 1994]
Chaump George, Central Dauphin HS (PA), hc, [1997, 2001]
Chaump George, Harrisburg HS (PA), hc, [2002, 2010]
Chaump George, Central Dauphin East HS (PA), hc, [2011, -1]
